anno	CAS-DAC-18	CAS-DAC-7	CAS-DAC-37	CAS-DAC-30	CAS-DAC-20	CAS-DAC-1	CAS-IPMN-1	CAS-DAC-6	CAS-DAC-36	CAS-DAC-2	CAS-DAC-15	CAS-DAC-19	CAS-DAC-28	CAS-DAC-33	CAS-DAC-12	CAS-DAC-14	CAS-DAC-25	CAS-DAC-8	CAS-DAC-31	CAS-DAC-27	CAS-DAC-11	CAS-DAC-9	CAS-DAC-5	CAS-DAC-4	CAS-DAC-38	CAS-DAC-29	CAS-DAC-34	CAS-DAC-23	CAS-DAC-32	CAS-DAC-42	CAS-DAC-41	CAS-DAC-39	CAS-DAC-35	CAS-DAC-3	CAS-DAC-26	CAS-DAC-24	CAS-DAC-22	CAS-DAC-21	CAS-DAC-13	CAS-DAC-16
Class1	2.63457	1.16942	0.682014	3.51156	0.711033	2.6075	3.25873	2.91937	1.0579	0.0991314	3.24398	2.81409	1.52528	0.174001	0.414232	2.5844	1.24801	0.451467	1.64469	1.14799	0.521158	0.426597	0.292225	0.546011	0.574032	0.621055	1.32253	0.332709	0.0378853	1.45128	0.992246	0.815212	0.347922	0.197028	1.01137	0.364352	3.20066	1.51814	0.704624	0.276455
Class1	3.47555	23.0756	16.0658	6.55677	3.85867	2.8443	0.497179	0.550808	0.630921	2.33459	0.721318	0.575511	0.640588	1.13368	1.27997	0.423678	0.551673	1.99	2.91725	2.24839	0.990459	3.01715	3.51326	6.64481	0.38491	1.18089	12.3471	1.84105	0.306968	0.42809	0.600632	0.58525	0.83764	0.684581	0.661881	2.49685	0.431699	0.843787	0.349739	0.539109
Class1	9.66961	6.57729	10.2927	16.0594	15.5562	18.1753	18.6722	5.12118	6.15675	5.87096	4.03342	6.61191	9.4607	7.37301	4.57632	6.33441	12.6941	5.72607	8.86967	7.19268	3.93403	4.00688	4.10977	10.7548	7.7452	13.0047	12.23	7.42752	9.1185	3.37171	8.97289	17.5537	10.6667	6.059	9.28669	6.2534	2.01488	11.3429	4.5087	13.7215
Class1	49.643	87.9711	78.1547	187.857	18.5561	84.6156	96.2344	27.4022	24.1804	25.3143	29.4856	25.6073	49.8348	15.6734	38.6591	38.8932	29.2391	31.4095	52.0125	39.4586	50.0144	39.594	67.2682	99.2409	57.1483	54.9166	66.4246	8.10212	108.6	7.00598	18.5504	14.4883	52.9414	38.1226	34.502	37.7575	13.11	47.3862	12.675	49.138
Class1	8.05012	16.0022	12.946	18.8012	10.6026	12.5752	6.00329	0.369681	2.1762	3.4368	0.57763	0.663204	7.51036	2.4049	5.77574	5.3707	0.883443	1.87237	11.1001	4.95542	8.31665	25.0045	10.8683	9.04258	6.98505	10.8545	10.5985	19.223	5.17956	6.30885	17.4411	12.8044	4.2959	4.61736	6.2327	8.07347	0.281774	3.34665	0.363015	16.6257
Class1	26.2687	31.3979	19.4992	39.8617	17.7364	47.0742	34.0574	8.45144	16.4879	10.2258	17.1587	10.2985	35.3271	11.9211	15.1876	14.6935	16.5064	11.9556	34.9453	27.0545	16.366	18.7167	17.0588	28.239	10.3755	18.6184	26.2245	22.7791	38.1078	23.8629	22.7305	21.0842	17.9033	15.3351	18.9743	24.5041	16.3696	27.5618	4.88395	31.4235
Class1	10.7073	2.62814	6.86509	10.1509	1.5976	4.6459	2.97088	1.57812	2.12833	1.9486	1.61093	1.08353	1.36688	1.66634	2.21499	1.05434	1.56666	2.09206	1.59616	2.50266	2.87988	7.84365	3.90543	5.37784	1.91229	2.91046	1.5009	0.991779	6.85937	1.96513	1.00868	2.15264	2.63417	1.11289	1.85581	3.92022	2.62052	3.17222	0.513398	0.742198
Class1	11.333	19.0991	14.2039	28.7604	16.3291	44.1859	10.507	6.76509	8.27719	7.21739	6.19206	12.5796	11.2899	7.90744	11.1524	20.9707	7.53137	10.0199	4.1489	6.31878	11.7626	7.39254	13.0845	16.1624	6.11222	7.99125	4.80391	17.5367	7.23969	5.24048	2.5573	5.06416	3.51165	11.3243	5.83466	13.9584	5.82448	8.77737	14.5103	19.7041
Class1	19.9858	19.7619	12.769	25.7097	16.902	27.8024	21.1885	19.3794	10.0683	14.8896	19.7671	17.7348	10.9297	15.155	13.6159	10.6663	13.9818	23.6933	10.1113	11.2124	14.0273	14.1854	8.65004	17.1801	8.88427	27.7037	18.9926	10.4262	7.66548	5.91794	14.0909	16.5569	11.3322	11.2054	14.0782	11.7241	5.00848	6.88531	11.4562	11.9824
Class1	2.54975	3.7184	4.35557	4.66144	1.23894	1.91336	3.2229	1.48997	2.39659	2.54486	2.12061	1.76817	2.64842	2.76631	3.22238	2.46295	2.73473	2.65777	1.30141	1.33914	2.87826	2.05294	1.84997	1.08426	0.86637	2.17479	1.76941	1.22162	2.23164	2.41174	1.89994	2.70072	1.16012	1.56245	2.01635	1.27867	1.28588	1.69851	2.05796	2.70544
Class1	34.0623	68.9308	10.1547	125.443	12.4321	20.0755	57.7107	15.8934	4.62128	11.5632	6.14816	1.61405	12.3697	5.79112	17.1719	1.10163	2.5276	9.7949	7.25817	21.1335	27.5975	7.64846	32.406	41.0249	31.4052	4.9856	4.86721	10.9635	56.8652	2.03788	4.39455	7.2502	5.93275	18.4215	1.17413	27.2633	0.180301	7.29375	2.60445	0.351687
Class1	75.0023	61.2051	61.1824	147.269	113.055	92.3323	161.176	31.0346	47.3017	105.33	36.8175	29.0996	80.0427	54.5015	49.2989	8.74569	40.1017	222.01	51.8078	20.517	46.3417	23.7632	46.9407	37.9542	15.6994	43.1832	51.3084	94.5806	61.8098	71.2806	18.6066	61.3991	67.29	24.9245	22.5532	19.6734	26.6031	46.6216	26.6857	128.167
Class1	5.28481	0.959493	6.56646	6.07886	6.31591	4.3636	8.77339	1.56613	2.63761	2.39187	1.55242	1.08676	1.68605	1.14987	2.22202	0.095917	0.627919	3.6231	6.6739	3.43881	2.29723	4.08566	3.58805	4.95359	1.59943	1.16216	7.12667	4.11757	1.5563	0.273627	1.02152	3.07178	3.93822	2.44034	0.882198	6.7732	1.16406	8.02517	3.76128	11.0204
Class2	5.42884	1.61002	2.11805	0.58794	3.84604	4.56269	8.52541	8.51867	5.32308	5.31564	7.44754	8.38045	6.6629	3.22471	7.73109	3.26411	2.48894	7.61879	1.6359	4.47536	7.49247	3.15533	4.5767	4.319	1.1523	1.8728	1.04279	9.14422	3.43752	2.53839	2.41233	2.06178	5.14767	5.88168	3.66448	9.06565	4.42702	3.74626	6.24131	0.977616
Class2	5.58636	11.7857	3.99196	4.67474	1.63514	1.9794	10.5481	16.4104	10.6366	8.04305	19.3379	17.5502	7.61863	13.742	8.43345	16.0567	12.63	11.478	5.30854	8.22994	8.42188	5.27254	5.832	7.30339	6.19017	12.8941	7.19642	0.0945413	7.73569	5.91094	6.47511	6.21833	10.4447	10.4799	8.96072	8.80391	2.7855	7.32604	9.93061	8.83887
Class2	105.943	118.623	62.5771	86.3868	81.4748	148.644	77.306	154.864	164.253	349.231	106.932	204.768	202.548	92.2944	140.743	77.7704	78.6705	138.523	122.002	116.68	132.233	110.007	150.79	223.532	104.691	72.6712	168.903	60.631	118.965	27.9941	31.0337	86.2205	39.3041	178.246	91.7347	73.1676	51.3722	75.768	71.5779	179.126
Class2	8.51159	7.0914	8.48818	8.51106	19.7679	8.04243	6.8866	14.8931	9.87391	26.3012	12.3403	18.2039	13.3311	19.2261	9.77384	5.76996	11.8807	23.5202	3.20838	5.55797	8.07517	4.50126	6.88161	4.98128	10.2896	7.77343	5.88754	9.45101	6.62104	9.20701	5.46465	14.0325	9.10014	8.79494	6.08026	7.12831	5.70127	4.13796	10.4644	10.8558
Class2	12.6751	2.56672	3.33036	2.14223	1.45734	5.20258	20.114	15.7513	14.4239	21.101	24.7017	12.0705	26.4307	5.79416	10.0644	7.10495	1.71007	17.2237	3.50476	18.2181	8.21483	6.01246	3.98326	6.51567	9.85669	2.83334	0.881147	3.26851	9.48734	1.08639	8.18456	7.94282	10.0508	21.8664	7.66107	16.3273	24.0512	15.1733	13.7876	1.07019
Class2	0.486884	0.416809	0.166424	0.555417	0.546562	0.386414	1.2695	2.54679	6.41175	3.36833	10.6017	2.74795	0.658561	2.95696	4.51776	3.15873	2.17824	6.70588	1.17516	2.79552	2.72101	3.55009	1.10977	0.305453	0.321533	0.210822	0.271355	0.974747	1.26699	0.812495	0.337285	0.86813	0.890938	21.1189	0.52685	2.11171	2.49229	1.80326	1.76126	1.30001
Class2	2.17311	0.67522	0.267699	12.9303	0.187533	1.59538	1.19002	9.96405	5.41206	3.08009	3.788	2.50513	0.911773	6.78183	8.14872	2.04235	3.38141	5.66524	1.1643	10.7069	3.33418	0	0.364778	0.684702	0.328015	1.75521	2.87501	0.64436	2.22247	14.3982	1.88958	1.52382	1.70289	5.37196	0.722664	1.59006	0.477418	0.318097	1.96921	0.15863
Class2	2.12787	1.17358	1.72976	0.328711	2.39801	2.07531	0.177139	5.04084	3.81073	3.85078	4.95497	4.9579	3.62177	4.55744	2.6419	0.730154	1.88658	3.93696	2.44985	2.58173	3.16068	1.51362	3.58269	2.45553	4.21514	3.6287	6.15517	2.31023	0.577157	1.44873	2.00993	2.32267	2.86509	2.11146	2.33655	1.69073	1.73565	0.668004	1.08666	0.853896
Class2	0.746304	0.824614	1.04478	0.698837	0.528512	0.184601	0.452993	1.74646	0.686732	0.941379	3.31534	2.98933	1.10036	1.04223	1.32134	1.83164	0.934309	0.628691	0.662497	1.13317	1.47923	0.64335	1.36743	0.906976	1.32471	1.37725	0.986927	0.581606	0.719945	0.838083	1.51061	0.4042	0.510154	0.924994	0.868923	0.317471	2.20321	0.603324	0.791938	0.4594
Class2	1.67178	0.758759	2.16257	1.93703	1.04108	1.74116	1.554	1.36392	3.99346	3.58546	1.03227	1.97737	4.40925	6.43132	0.351914	0.653626	2.28158	2.45899	0.806575	1.8771	0.503329	0.86366	0.512304	1.00228	0.487989	1.61024	0.210089	1.59262	2.16504	5.86011	3.2222	4.70892	1.23725	0.839733	0.86816	0.517079	0.797012	0.897087	0.614959	0.522659
Class2	0	4.04448	1.45046	0.326878	0	0.488818	0.0777561	6.25514	0.89298	1.01751	11.8294	8.30185	0.203248	11.0569	2.45899	36.3366	1.0767	0.928389	0.00947946	0.438232	1.71786	0.183159	0.470274	0.545912	0.215711	0.418416	0.0681627	0	0.136063	0.0192282	0.425709	0.0799756	0.0822189	4.08806	0.640776	0.77198	2.6374	0.047794	0.378264	0.518519
Class2	5.43128	2.41757	0.381065	3.90072	0.252907	0.671711	0.453855	6.48246	6.29836	1.12931	7.66947	8.33189	3.28183	1.25966	1.43597	6.79058	0.0253039	0.983509	2.86599	4.50591	0.962024	0.275855	0.689863	3.03663	2.49067	1.61612	5.34641	0.223227	1.24174	1.89449	1.06161	0.721431	5.04059	0.397252	1.482	2.0891	1.89238	1.12492	2.66933	3.10148
Class2	1.35124	0.345149	0.570767	2.65742	0.862554	0.114658	0.739362	8.27912	1.77062	1.75745	6.29967	4.86634	1.77208	2.35363	2.18491	0.708144	1.1649	1.50451	1.67788	1.35399	1.19863	0.345571	1.03099	2.38926	0.992996	0.219367	0.822086	0.220944	0.603557	0.277057	0.346099	1.76857	1.81095	1.70623	0.401882	1.16096	2.07783	2.2602	1.83035	1.15633
Class2	0.515038	0.90507	0.316191	1.31881	1.59841	0.318285	1.65491	46.0969	4.94672	30.5498	31.8315	40.4518	2.67283	32.2819	10.1705	3.47362	18.9789	26.1998	0.220386	1.8847	5.10807	0.628897	0.69237	0.269797	0.141183	0.447936	0.306923	1.91221	0.396427	1.65666	0.295853	0.364742	0.100714	9.93597	1.3409	3.3511	6.69244	1.51997	22.4357	10.6111
Class2	1.32283	0.143994	0.602897	0.457306	1.41962	0.33842	1.76106	3.43482	0.615731	0.765611	6.2414	3.16939	0.784095	1.68968	1.44031	0.33927	0.726382	0.860403	0.681301	0.547383	1.26657	0.821168	0.740839	0.763264	1.17073	0.0545689	0.424695	0.264347	1.14033	0.33707	0.119762	0.44391	0.768063	1.39732	0.199187	2.24574	0.363352	1.07941	0.997372	1.67539
Class2	12.4964	9.9473	12.9254	7.48465	12.215	19.9625	11.4311	16.8408	20.0805	61.2693	15.9371	16.9378	12.8237	44.2836	11.3039	13.2651	21.4108	29.6607	10.9765	13.439	12.3844	9.60399	8.47346	20.8362	9.88891	18.7382	8.59779	12.1717	7.89615	9.63798	17.3755	14.4353	14.1712	13.9118	17.2705	12.6555	15.0845	10.2321	12.6528	11.7949
Class2	0	8.71195	7.15194	6.4112	0.194759	0.412879	7.9356	17.6502	6.25302	7.13113	18.1577	16.6315	6.82122	4.66728	6.63524	28.322	6.35274	8.43239	7.50323	11.0744	6.2546	11.274	4.74268	7.46156	0.071911	7.05085	7.00692	0	13.2377	0.0454974	9.6853	9.41977	5.61143	9.98813	7.06635	9.55042	0.106909	8.80162	0.41276	15.9502
Class2	0.106826	0.0272061	0.101323	0	0.0918707	0.0541165	0.181709	1.23149	1.81785	0.0577735	0.979156	1.47675	0.25431	1.72632	0.121972	2.08501	1.14846	0.195633	0.356376	0.902972	0.505346	0.0903641	0.223903	0.653216	0.533395	1.79306	1.19395	0.0929902	0.0618519	0.929451	2.64038	0.427479	0.131577	0.616315	0.758154	0.747911	0.830767	0.20383	0.118696	0.106537
Class2	9.49892	0.978319	7.61911	8.77539	8.59342	5.76078	4.44894	11.0452	8.48994	8.38631	10.6003	10.852	9.44075	11.9147	10.4062	11.2917	15.6854	10.6613	5.79422	5.89812	7.78011	5.46305	7.6843	7.65727	9.98659	7.98249	5.01953	5.77254	2.66895	6.38193	6.58644	9.12748	9.18711	9.86686	4.83394	5.33659	2.27698	14.3514	3.59754	18.1396
Class2	4.89568	2.45693	1.76016	0.272252	3.00628	3.36142	3.77719	26.1023	2.44377	3.98523	25.8878	25.5275	2.13034	2.86826	3.49818	1.74685	2.72823	5.57134	2.35441	1.83276	2.7699	0.988145	1.64614	4.4069	1.42601	1.99148	1.43841	7.21426	1.32672	2.11537	2.04059	1.35883	3.21039	2.39537	2.13575	3.28551	3.19812	1.77161	5.07645	3.671
Class2	1.84178	0.98014	1.97492	1.35814	3.84594	3.08179	1.16778	12.8884	3.76012	2.92532	11.6654	12.1166	2.3665	2.5372	3.50609	2.38133	1.73496	1.86684	0.81418	1.81635	2.83545	3.23176	1.96666	2.33242	1.19974	1.61831	0.878327	3.41794	1.62092	0.757069	2.51936	1.19373	1.32351	3.20667	2.93965	2.78796	0.824975	1.07391	2.40517	2.60788
Class2	17.9248	13.1499	18.0334	14.3796	39.2135	16.5699	11.3502	25.1218	25.3461	61.8047	20.3992	31.5908	26.6715	41.0551	22.7402	9.10397	22.9358	46.8654	5.51187	10.0728	18.7762	13.6896	12.8191	11.6199	17.7089	16.3907	9.66843	17.548	12.5956	20.7271	10.8377	27.139	14.4353	23.1637	15.2207	11.0755	11.3141	10.5279	21.3148	26.9066
Class2	0.216831	5.51653	0.149724	0	0.0598584	5.12632	0.0958866	7.15023	6.42817	8.49946	6.88729	6.11359	7.25518	3.16703	10.2467	1.40723	7.4207	14.3577	10.1473	2.47628	8.18474	5.6105	6.64956	1.65997	0.942039	2.53928	9.50943	0.0458834	3.2056	5.24638	2.92524	0.140576	9.19803	11.8686	5.12268	0.293032	11.4935	2.9531	1.94404	5.82893
Class2	3.44296	6.8534	3.78682	6.42398	4.95755	4.11609	4.72505	11.4903	5.26624	6.88155	8.61686	8.50983	5.99093	10.6198	9.16863	5.38666	8.61648	6.86001	5.51652	4.39531	6.68095	4.9337	6.06173	3.7049	4.73585	3.84794	7.14272	2.51147	5.35205	3.57725	2.71708	4.32809	4.29124	5.72518	3.32333	4.23961	4.42271	7.75917	7.21233	6.42063
Class2	1.2366	0.187254	1.54875	1.11187	0.118563	0.0470056	2.11138	0.31328	1.38436	2.24595	0.542357	0.345493	1.42895	1.97007	0.914285	1.36067	3.22441	1.51465	0.0752029	0.798971	0.715137	0.382218	0.355978	0.0757283	1.07451	0.421898	0.23023	0.0134417	0.621155	1.75516	0.25419	0.182614	0.422226	1.32887	0.836956	1.28078	1.25067	0.556494	0.924343	1.36889
Class2	0.363758	0.241115	0.302672	0.249589	0.456567	0.297747	0.398687	2.10611	0.751954	0.752147	2.16194	1.82885	0.734992	1.41894	0.771782	0.676068	0.966383	0.660153	0.548509	0.829411	0.884437	0.842968	0.710119	0.661513	1.43163	0.728102	0.934588	0.223202	0.689998	0.25255	0.422604	0.895094	0.452239	1.52437	0.507221	0.373309	1.31208	0.605168	0.97131	0.477903
Class2	2.39732	4.18731	3.57365	4.88615	3.51596	1.96786	4.04428	11.1055	4.88301	11.5778	8.00054	6.9248	3.32004	2.00991	5.57703	11.1669	3.59715	8.25862	4.41671	3.89366	3.1498	2.10546	1.96458	2.17165	0.0371848	3.34603	3.51763	5.79947	7.43257	2.30251	4.55035	4.18562	2.60537	7.4185	2.95011	3.2311	4.27934	5.68785	10.1568	6.54697
Class2	2.40545	2.53971	2.61229	1.18763	2.30338	2.10569	2.04707	23.1003	2.74179	3.61948	19.7456	23.1542	2.01269	2.23144	3.33798	1.58662	3.37102	2.53021	2.10944	2.677	3.33432	2.97489	2.71395	2.67896	3.25026	2.36912	2.42388	1.94672	1.36754	2.59493	1.46367	2.89282	7.40173	1.56984	1.62389	1.86115	3.87089	1.29738	1.78929	1.40737
Class2	3.11768	3.92905	4.28341	1.11542	4.66527	3.67917	1.78332	6.94722	2.75005	6.51211	7.56798	8.4294	4.60849	11.0137	3.82949	3.0108	2.48933	5.11203	2.17771	3.13419	2.80008	1.32246	1.84335	4.52426	2.34306	6.12307	2.75738	4.55708	1.02318	2.84532	7.32155	5.46837	3.40038	3.05794	4.8649	2.17836	7.70153	2.93172	3.03065	3.09937
Class2	3.20586	6.54506	4.50945	6.93198	0.929642	1.02878	5.17429	17.8133	6.9141	3.90484	14.9894	13.5969	7.41084	2.03418	3.48524	7.13349	3.73107	3.37588	4.19068	5.26249	2.4915	2.24921	2.05457	6.33899	5.90536	4.97498	7.40666	0.351156	7.69881	5.34599	3.63128	1.94194	2.80282	2.35379	5.42697	4.47931	5.63054	3.80595	6.52022	6.13044
Class2	0.15387	0	0.0484724	0.348435	0	0	0	7.93804	0.0979467	3.8781	6.11658	5.49823	0	0.505315	0.325922	0	0.214244	7.01011	0	0.0453238	0	0.0328639	0	0	0	0	0	0	0	0.238848	0	0.0904364	0.124728	0	0	0.0900224	0.0525788	0	0.869085	0
Class2	1.45319	9.81211	3.70423	4.63312	8.45912	4.85306	10.3809	7.78202	4.34058	15.1107	3.76094	7.47446	10.0537	14.7214	5.70887	7.65728	10.4806	15.5571	4.76664	4.91745	5.15101	3.27514	2.78478	4.08196	2.24319	1.34032	2.7605	9.75205	2.26404	4.06748	1.6023	4.92471	4.72675	10.9413	2.90004	6.9423	4.25994	7.19328	8.34912	11.04
Class2	30.3072	9.73145	12.9669	2.76573	17.2362	32.4824	2.53616	28.094	48.3044	61.0971	43.4904	41.1435	36.3415	34.8164	23.0085	51.3478	45.2113	27.266	10.5665	14.9349	21.0482	12.0023	21.7426	66.4449	22.3877	12.3106	16.7608	10.7835	0.22619	4.15242	2.46951	18.6908	16.4779	16.2335	18.03	8.89367	37.4309	12.7931	21.7582	16.5535
Class2	1.14415	0.856297	0.971828	0.403364	0.730978	0.398297	0.770476	1.56702	1.35685	0.516049	1.826	2.629	1.28963	0.733181	1.20515	0.937596	0.460781	0.424752	0.393648	0.608954	1.48907	0.775424	1.35358	0.609704	1.58753	0.526852	1.01938	0.568343	1.20597	0.577716	0.606935	0.652764	0.664739	0.747885	0.851839	0.361579	0.60995	0.455692	0.669164	0.326356
Class2	0.515017	0.270138	0.973601	0.418449	0.507132	0.212159	0.842759	0.773084	4.69503	3.4158	0.9755	0.965894	1.05949	5.58838	2.037	0.28192	0.703552	0.873687	0.308253	0.64872	1.78027	0.600614	1.33006	0.817182	0.917755	0.908548	0.406981	0.477608	0.734556	0.67036	0.903752	2.00185	1.43744	1.06834	0.774729	0.4054	1.07262	0.417181	0.27807	0.972398
Class2	0.360519	0.400506	1.30445	0.0745409	0.354292	0.534241	0.76394	4.34262	1.03585	1.30889	0.571248	0.337008	0.736684	1.41153	1.9728	0.174615	0.480736	1.73847	0.435573	0.544231	0.557593	0.467072	0.541294	0.160064	0.113777	1.5012	0.422658	0.227691	1.89213	0.913304	0.189254	1.04515	0.704182	0.355358	0.482175	0.717554	0.428703	0.319054	1.36009	0.490897
Class2	2.42301	1.53332	2.19592	2.09599	2.69501	1.98631	2.84143	2.78509	2.64521	11.9616	2.73207	3.21678	1.82309	4.04266	1.76928	4.27301	2.43132	10.1075	1.93794	2.0768	1.37379	2.52019	1.66653	2.38464	1.97188	2.95364	1.99051	2.9534	3.80674	1.60169	2.03904	3.65688	3.28621	1.60151	2.44306	1.12714	2.49825	1.4111	1.66752	3.44475
Class2	0.409196	0.886545	2.15321	1.52692	1.43153	0.841651	0.611696	13.963	2.42609	3.05051	8.57666	7.82547	2.08552	3.85513	1.35733	1.96195	0.742687	1.69241	2.46654	2.53555	0.957628	0.704175	0.960209	0.57199	0.325683	0.786165	2.80728	3.46355	0.793708	0.427909	1.1609	0.206264	2.92161	1.16078	2.19491	4.41053	1.57171	0.713471	1.22911	0.856033
Class2	0.913211	1.46735	2.50618	0.382881	2.49824	1.46432	1.31488	3.94408	3.3919	4.31272	3.5355	2.48763	1.03411	5.87334	1.91701	3.91598	1.75754	3.88259	0.803641	1.07036	1.05103	0.49204	0.639129	1.72447	1.4819	1.60248	0.556441	2.68544	0.648646	0.88378	2.56371	2.1495	1.37336	1.64318	2.60447	1.31786	3.89205	0.525724	2.51083	2.0842
Class2	0.418138	0.17814	0.645473	0.907248	1.48909	0.194132	0.365137	1.63115	1.38686	2.11975	0.926185	1.70387	0.651996	2.21377	0.489864	0.279137	0.296504	1.21599	0.748439	1.43185	0.658466	0.493864	0.377621	0.786726	0.956557	0.498796	1.53348	1.05901	0.193808	0.163	0.430968	0.569979	0.954412	0.763454	0.544442	0.341962	0.436014	0.564303	0.655503	0.33578
Class2	19.293	15.4342	18.201	17.4449	12.162	15.0832	11.1923	20.3672	18.9306	23.0223	30.2171	25.4089	16.6141	65.8865	17.3596	22.5045	38.1947	18.2108	15.5741	25.4787	18.4753	18.3835	18.3348	16.4278	19.4546	11.7955	13.9693	8.65683	13.8372	18.6816	10.8222	15.4048	20.1883	16.1348	14.5692	36.5418	36.5868	12.2368	13.916	15.2552
Class2	0.0177284	0.0860362	0.140397	0.201053	0.0986037	0.0197182	0.612747	1.10635	0.978166	2.83594	2.03104	1.20819	0.386424	0.740686	1.67706	1.24706	1.82539	2.99258	0.28118	0.294292	0.465933	0.108632	0.310618	0.0785326	0.256316	0.100406	0.450625	0.173933	0.0620896	0.785038	0.361337	0.113267	0.910649	2.00176	0.111657	0.396781	0.136201	0.104018	1.71989	0.0591298
Class2	0.91941	0.0426331	0.133023	0.566723	0.567814	0.0611342	0.190385	1.93041	1.45959	0.496155	0.79322	1.53991	0.804711	2.00397	1.28743	1.27622	1.32542	0.961052	0.38838	0.767888	1.11863	0.194603	0.242374	0.281541	0.0753246	0.265633	0.202405	0.529068	0.073829	0.0964053	0.216317	0.0633948	1.33932	1.66637	0.128814	1.12163	0.254396	0.300417	0.106984	0.873415
Class2	1.44727	0.605351	2.03921	3.24301	4.1407	3.41455	1.13637	4.04095	2.18829	2.40764	5.69622	6.12179	1.43413	3.12392	2.00761	7.88673	3.41789	2.83464	1.43734	1.20077	1.84165	0.64007	1.02085	0.81061	0.84334	1.91988	0.730769	6.32357	0.727143	1.31045	2.1154	1.15129	1.46702	1.63204	1.98115	0.806946	0.674736	1.06789	1.93098	3.84478
Class2	258.242	255.798	171.454	248.867	604.553	187.442	341.146	920.784	428.552	589.664	943.222	686.711	155.794	281.709	739.337	305.421	943.967	917.825	47.522	112.106	408.149	106.246	364.221	309.423	188.934	140.06	123.772	234.322	21.1421	53.5487	76.8515	33.5758	409.82	308.757	97.1038	481.171	69.1113	82.5653	69.4415	42.0815
Class2	31.3721	32.7434	23.7446	46.5706	25.1192	36.3986	37.0254	31.7223	39.7513	114.051	35.9257	33.9497	37.8278	93.7813	30.63	39.3956	46.6542	118.162	29.9332	47.2456	29.0885	40.4557	33.4408	45.526	44.4139	30.5516	29.5613	16.883	33.8875	25.4135	30.0386	49.0791	43.2412	48.9718	34.3089	60.8299	38.6319	46.2175	36.3551	46.5582
Class2	3.62263	0.0783065	0.67023	1.36742	0.12552	2.36612	0.300445	17.9933	3.90734	7.97961	24.1879	25.3666	0.133246	8.93916	2.47527	9.76163	1.58419	19.9873	8.95587	4.04863	2.50447	0.976676	1.12538	3.40327	3.9773	3.58579	4.05372	0.0797807	0.497652	0.585595	5.43223	4.50087	18.5005	3.50653	1.24538	6.9783	5.15016	6.13314	18.1067	12.2963
Class2	4.53947	9.95606	6.25135	18.3458	0.0433174	5.70021	18.5652	30.9525	27.4021	21.8851	31.3337	38.623	5.20223	13.3215	19.0818	24.6028	15.2608	14.1347	18.1467	14.5408	15.169	8.54109	11.9559	20.5323	12.3524	27.5423	17.5159	0.0175889	0.0668489	0.058478	26.2528	10.6726	8.82698	15.5545	19.3267	3.44546	11.5254	15.649	12.2397	21.774
Class2	1.70113	1.34046	1.09716	0.835084	0.741711	1.62392	0.749401	5.46464	2.11929	1.32083	5.5532	5.68465	2.65668	1.62823	1.70294	1.13378	1.72476	1.56454	0.96159	1.2338	2.03105	2.45803	2.27337	1.93876	2.21497	1.65362	1.61177	0.816381	2.23799	1.53764	1.22183	1.87571	0.519995	2.35466	1.75207	1.68418	2.32551	0.717933	1.57299	2.31809
Class2	0.492426	0.867514	1.39276	1.49511	1.20901	1.1811	0.605334	1.49014	2.31126	1.04784	1.40501	1.60315	2.00901	2.84672	1.11186	1.2838	1.42904	0.667357	0.973382	1.20352	1.02487	1.27552	0.670361	1.2405	1.26068	0.552417	2.18014	0.855584	0.88012	0.483183	0.644159	1.53022	0.921578	0.786441	1.0584	0.508328	0.88675	0.8326	1.22557	0.847171
Class2	1.05537	0.0085522	1.61629	0.826748	3.16979	0.787417	0.757398	2.49217	2.98653	3.00719	2.06739	2.52171	2.65103	3.26238	1.65177	0.538714	2.53495	1.96373	1.1652	2.21301	1.80018	1.85712	2.20221	0.817324	3.37795	1.58955	2.57455	1.14534	0.531486	0	0.97861	1.62587	3.02665	1.92026	1.37582	1.98779	0.613958	0.441784	1.08368	2.14216
Class2	0.929579	7.59057	1.77239	1.00175	0.201105	6.32735	5.37395	6.14834	0.551047	26.3137	12.8104	9.64735	4.2929	17.8868	7.00976	0.0220329	2.94778	31.5892	1.00048	0.602225	6.95308	6.28908	4.70079	6.53367	0.0634395	14.9157	0.0302743	0.178117	24.3508	0.347432	7.65737	0.523974	6.90733	2.55368	8.46995	5.76276	0.585205	2.92531	0.41558	0.358778
Class2	8.24043	37.1188	7.5026	13.5951	13.6543	13.8513	11.2639	76.6333	10.3582	40.3979	69.9269	90.1988	12.7289	21.4217	22.4083	16.2916	8.8911	20.4031	5.01071	4.50881	23.4435	15.9863	13.9449	23.9286	23.7441	7.48365	4.49577	5.92285	14.2414	1.52595	3.91238	11.1384	22.9342	6.78336	5.68446	6.91321	18.3841	12.3656	27.5564	17.9447
Class2	2.02955	1.71886	0.727482	0	1.7906	1.85381	0.0108019	4.25191	3.15528	2.25541	3.22563	3.35443	1.32948	1.6653	2.45102	3.42651	2.77617	3.03568	3.99818	2.32911	3.75548	1.99852	3.7224	0.294193	2.29533	0.852036	4.59002	1.51536	3.18174	1.33503	0.167299	0.0892499	2.47922	3.44587	0.570505	0.0968868	2.40953	1.81451	1.44446	3.51881
